C1,C2,Ld,Lg,Ls,WN1,WN2,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4e-06,8e-06,13500000000.0,0.00571,-2.983,7.2,0.974
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4e-06,7e-06,14100000000.0,0.00569,-2.951,7.132,0.54
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4e-06,7.5e-06,13800000000.0,0.0057,-2.968,7.164,0.761
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4e-06,8.5e-06,13100000000.0,0.00571,-2.998,7.241,1.18
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4e-06,9e-06,12800000000.0,0.00572,-3.011,7.284,1.382
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3e-06,8e-06,11500000000.0,0.00515,-4.229,5.707,1.757
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3e-06,7e-06,12100000000.0,0.00515,-4.171,5.606,1.329
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3e-06,7.5e-06,11800000000.0,0.00515,-4.201,5.655,1.547
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3e-06,8.5e-06,11200000000.0,0.00516,-4.255,5.762,1.957
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3e-06,9e-06,10900000000.0,0.00516,-4.28,5.82,2.147
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,8e-06,12400000000.0,0.00543,-3.42,6.522,1.342
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,7e-06,13000000000.0,0.00542,-3.379,6.439,0.943
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,7.5e-06,12700000000.0,0.00543,-3.4,6.478,1.146
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,8.5e-06,12200000000.0,0.00544,-3.438,6.569,1.533
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,3.5e-06,9e-06,11900000000.0,0.00544,-3.456,6.621,1.715
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,8e-06,14500000000.0,0.00598,-2.719,7.763,0.535
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,7e-06,15300000000.0,0.00597,-2.692,7.707,0.0754
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,7.5e-06,14900000000.0,0.00597,-2.706,7.732,0.31
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,8.5e-06,14200000000.0,0.00599,-2.731,7.797,0.752
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,4.5e-06,9e-06,13800000000.0,0.00599,-2.742,7.835,0.964
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,5e-06,8e-06,15400000000.0,0.00625,-2.544,8.234,0.18
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,5e-06,8.5e-06,15100000000.0,0.00626,-2.554,8.263,0.359
2e-13,1e-13,1.8e-10,1.8e-10,2e-10,5e-06,9e-06,14800000000.0,0.00627,-2.564,8.296,0.561
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,8e-06,14600000000.0,0.00571,-3.402,7.241,0.192
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,8.5e-06,14200000000.0,0.00571,-3.421,7.283,0.393
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,4e-06,9e-06,13800000000.0,0.00572,-3.438,7.327,0.589
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,8e-06,12200000000.0,0.00515,-4.553,5.935,1.015
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,7e-06,13100000000.0,0.00515,-4.492,5.826,0.599
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,7.5e-06,12600000000.0,0.00515,-4.524,5.879,0.81
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,8.5e-06,11800000000.0,0.00516,-4.579,5.994,1.21
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3e-06,9e-06,11400000000.0,0.00516,-4.604,6.056,1.396
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,8e-06,13500000000.0,0.00543,-3.825,6.647,0.531
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,7e-06,14500000000.0,0.00542,-3.776,6.56,0.076
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,7.5e-06,14000000000.0,0.00543,-3.802,6.601,0.309
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,8.5e-06,13100000000.0,0.00544,-3.847,6.696,0.743
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,3.5e-06,9e-06,12700000000.0,0.00544,-3.867,6.75,0.941
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,8.5e-06,15000000000.0,0.00599,-3.151,7.768,0.122
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,4.5e-06,9e-06,14600000000.0,0.00599,-3.166,7.807,0.329
2e-13,1e-13,1.8e-10,1.8e-10,2.5e-10,5e-06,9e-06,15300000000.0,0.00627,-2.978,8.207,0.061
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,8e-06,8140000000.0,0.00571,-8.528,2.744,9.096
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,7e-06,8150000000.0,0.00569,-8.463,2.713,9.034
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,7.5e-06,8130000000.0,0.0057,-8.497,2.727,9.079
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,8.5e-06,8160000000.0,0.00571,-8.556,2.763,9.086
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,9e-06,8160000000.0,0.00572,-8.581,2.785,9.053
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,8e-06,10200000000.0,0.00515,-10.7,2.604,6.919
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,7e-06,9830000000.0,0.00515,-11.13,2.542,7.228
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,7.5e-06,9990000000.0,0.00515,-10.9,2.573,7.083
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,8.5e-06,10300000000.0,0.00516,-10.52,2.637,6.8
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,9e-06,10300000000.0,0.00516,-10.35,2.672,6.72
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,8e-06,8570000000.0,0.00543,-11.95,2.509,8.424
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,7e-06,8600000000.0,0.00542,-11.87,2.468,8.419
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,7.5e-06,8580000000.0,0.00543,-11.92,2.487,8.434
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,8.5e-06,8590000000.0,0.00544,-11.98,2.532,8.39
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,9e-06,8640000000.0,0.00544,-12.01,2.559,8.329
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,8e-06,8340000000.0,0.00598,-6.891,3.129,9.114
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,7e-06,8370000000.0,0.00597,-6.835,3.106,9.005
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,7.5e-06,8340000000.0,0.00597,-6.865,3.115,9.074
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,8.5e-06,8370000000.0,0.00599,-6.914,3.146,9.125
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,9e-06,8440000000.0,0.00599,-6.934,3.166,9.111
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,8e-06,8110000000.0,0.00625,-5.589,3.569,9.394
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,7e-06,8460000000.0,0.00624,-5.529,3.552,9.041
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,7.5e-06,8280000000.0,0.00625,-5.56,3.557,9.23
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,8.5e-06,7960000000.0,0.00626,-5.615,3.584,9.544
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,9e-06,7820000000.0,0.00627,-5.638,3.601,9.676
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,8e-06,9090000000.0,0.00571,-11.38,3.12,7.599
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,7e-06,9090000000.0,0.00569,-11.22,3.073,7.55
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,7.5e-06,9080000000.0,0.0057,-11.3,3.095,7.588
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,8.5e-06,9140000000.0,0.00571,-11.46,3.148,7.584
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,9e-06,9220000000.0,0.00572,-11.53,3.179,7.546
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,8e-06,10400000000.0,0.00515,-15.37,2.941,5.966
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,7e-06,10500000000.0,0.00515,-16.09,2.859,6.014
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,7.5e-06,10400000000.0,0.00515,-15.7,2.899,6.0
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,8.5e-06,10300000000.0,0.00516,-15.07,2.985,5.91
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,9e-06,10300000000.0,0.00516,-14.81,3.031,5.832
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,8e-06,9210000000.0,0.00543,-17.66,2.89,7.133
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,7e-06,9250000000.0,0.00542,-16.93,2.83,7.129
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,7.5e-06,9220000000.0,0.00543,-17.3,2.859,7.143
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,8.5e-06,9240000000.0,0.00544,-18.0,2.924,7.098
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,9e-06,9290000000.0,0.00544,-18.33,2.962,7.037
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,8e-06,9470000000.0,0.00598,-11.71,3.471,7.619
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,7e-06,9560000000.0,0.00597,-10.72,3.435,7.531
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,7.5e-06,9520000000.0,0.00597,-11.15,3.451,7.59
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,8.5e-06,9300000000.0,0.00599,-12.64,3.495,7.703
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,9e-06,9080000000.0,0.00599,-14.01,3.522,7.82
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,5e-06,8e-06,8930000000.0,0.00625,-7.652,3.864,7.979
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,5e-06,7e-06,9390000000.0,0.00624,-7.476,3.836,7.635
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,5e-06,7.5e-06,9150000000.0,0.00625,-7.567,3.847,7.819
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,5e-06,8.5e-06,8720000000.0,0.00626,-7.731,3.884,8.125
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,5e-06,9e-06,8540000000.0,0.00627,-7.805,3.907,8.254
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,8e-06,10000000000.0,0.00571,-11.56,3.527,6.26
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,7e-06,10000000000.0,0.00569,-11.36,3.463,6.223
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,7.5e-06,10000000000.0,0.0057,-11.46,3.493,6.254
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,8.5e-06,10100000000.0,0.00571,-11.65,3.564,6.24
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,9e-06,10100000000.0,0.00572,-11.73,3.603,6.197
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,8e-06,10600000000.0,0.00515,-12.47,3.347,4.995
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,7e-06,10800000000.0,0.00515,-12.72,3.241,5.041
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,7.5e-06,10700000000.0,0.00515,-12.59,3.293,5.028
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,8.5e-06,10600000000.0,0.00516,-12.36,3.402,4.939
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,9e-06,10600000000.0,0.00516,-12.25,3.459,4.862
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,8e-06,9940000000.0,0.00543,-14.16,3.318,5.894
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,7e-06,9990000000.0,0.00542,-13.96,3.238,5.894
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,7.5e-06,9950000000.0,0.00543,-14.07,3.276,5.906
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,8.5e-06,9970000000.0,0.00544,-14.25,3.363,5.857
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,9e-06,10000000000.0,0.00544,-14.32,3.411,5.795
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,8e-06,10200000000.0,0.00598,-9.901,3.834,6.357
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,7e-06,10400000000.0,0.00597,-9.734,3.784,6.243
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,7.5e-06,10300000000.0,0.00597,-9.822,3.807,6.292
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,8.5e-06,9980000000.0,0.00599,-9.973,3.865,6.487
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,9e-06,9700000000.0,0.00599,-10.04,3.899,6.602
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,8e-06,9810000000.0,0.00625,-8.563,4.174,6.67
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,7e-06,10400000000.0,0.00624,-8.387,4.136,6.336
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,7.5e-06,10100000000.0,0.00625,-8.48,4.151,6.514
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,8.5e-06,9540000000.0,0.00626,-8.639,4.199,6.811
2e-13,1e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,9e-06,9310000000.0,0.00627,-8.708,4.228,6.937
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4e-06,8e-06,10800000000.0,0.00571,-10.32,3.955,5.062
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4e-06,7e-06,10900000000.0,0.00569,-10.2,3.874,5.035
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4e-06,7.5e-06,10800000000.0,0.0057,-10.26,3.913,5.061
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4e-06,8.5e-06,10800000000.0,0.00571,-10.36,4.001,5.038
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4e-06,9e-06,10800000000.0,0.00572,-10.41,4.049,4.991
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3e-06,8e-06,11100000000.0,0.00515,-9.598,3.802,4.014
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3e-06,7e-06,11200000000.0,0.00515,-9.729,3.673,4.061
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3e-06,7.5e-06,11100000000.0,0.00515,-9.661,3.737,4.048
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3e-06,8.5e-06,11100000000.0,0.00516,-9.54,3.869,3.958
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3e-06,9e-06,11100000000.0,0.00516,-9.486,3.938,3.88
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,8e-06,10700000000.0,0.00543,-10.8,3.779,4.74
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,7e-06,10800000000.0,0.00542,-10.78,3.678,4.747
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,7.5e-06,10700000000.0,0.00543,-10.79,3.727,4.756
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,8.5e-06,10700000000.0,0.00544,-10.8,3.833,4.702
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,9e-06,10800000000.0,0.00544,-10.8,3.893,4.637
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,8e-06,10900000000.0,0.00598,-9.521,4.213,5.216
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,7e-06,11100000000.0,0.00597,-9.379,4.149,5.101
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,7.5e-06,11100000000.0,0.00597,-9.454,4.179,5.142
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,8.5e-06,10600000000.0,0.00599,-9.583,4.25,5.344
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,9e-06,10400000000.0,0.00599,-9.639,4.291,5.456
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,5e-06,8e-06,10700000000.0,0.00625,-8.811,4.495,5.477
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,5e-06,7e-06,11300000000.0,0.00624,-8.654,4.447,5.153
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,5e-06,7.5e-06,11000000000.0,0.00625,-8.738,4.467,5.326
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,5e-06,8.5e-06,10400000000.0,0.00626,-8.879,4.526,5.615
2e-13,1e-13,2.6e-10,2.6e-10,2e-10,5e-06,9e-06,10100000000.0,0.00627,-8.941,4.56,5.737
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,8e-06,11400000000.0,0.00571,-8.909,4.397,3.984
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,7e-06,11600000000.0,0.00569,-8.869,4.301,3.967
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,7.5e-06,11500000000.0,0.0057,-8.891,4.347,3.988
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,8.5e-06,11400000000.0,0.00571,-8.924,4.451,3.957
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,9e-06,11300000000.0,0.00572,-8.937,4.507,3.991
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,8e-06,11600000000.0,0.00515,-7.748,4.292,3.062
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,7e-06,11800000000.0,0.00515,-7.842,4.141,3.111
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,7.5e-06,11600000000.0,0.00515,-7.793,4.216,3.097
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,8.5e-06,11600000000.0,0.00516,-7.707,4.37,3.005
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,9e-06,11500000000.0,0.00516,-7.67,4.45,2.927
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,8e-06,11400000000.0,0.00543,-8.679,4.261,3.678
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,7e-06,11500000000.0,0.00542,-8.707,4.14,3.691
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,7.5e-06,11400000000.0,0.00543,-8.693,4.199,3.696
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,8.5e-06,11300000000.0,0.00544,-8.665,4.325,3.638
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,9e-06,11300000000.0,0.00544,-8.649,4.394,3.571
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,8e-06,11600000000.0,0.00598,-8.848,4.601,4.158
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,7e-06,11800000000.0,0.00597,-8.757,4.525,4.077
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,7.5e-06,11700000000.0,0.00597,-8.805,4.561,4.113
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,8.5e-06,11300000000.0,0.00599,-8.886,4.646,4.284
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,9e-06,11000000000.0,0.00599,-8.92,4.693,4.394
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,8e-06,11500000000.0,0.00625,-8.717,4.825,4.394
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,7e-06,12100000000.0,0.00624,-8.588,4.767,4.1
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,7.5e-06,11800000000.0,0.00625,-8.658,4.792,4.247
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,8.5e-06,11200000000.0,0.00626,-8.772,4.861,4.529
2e-13,1e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,9e-06,10900000000.0,0.00627,-8.822,4.901,4.648
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,8e-06,18100000000.0,0.00571,-1.749,5.311,3.019
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,7e-06,19300000000.0,0.00569,-1.785,5.225,3.014
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,7.5e-06,18600000000.0,0.0057,-1.766,5.267,3.029
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,8.5e-06,17500000000.0,0.00571,-1.733,5.357,2.985
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4e-06,9e-06,17000000000.0,0.00572,-1.719,5.405,2.93
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,8e-06,18400000000.0,0.00515,-1.187,6.62,0.678
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,7e-06,20700000000.0,0.00515,-1.206,6.483,0.719
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,7.5e-06,19500000000.0,0.00515,-1.196,6.551,0.709
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,8.5e-06,17600000000.0,0.00516,-1.179,6.69,0.625
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3e-06,9e-06,17000000000.0,0.00516,-1.171,6.762,0.55
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,8e-06,18500000000.0,0.00543,-1.442,5.872,1.969
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,7e-06,20200000000.0,0.00542,-1.47,5.765,1.984
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,7.5e-06,19300000000.0,0.00543,-1.455,5.817,1.988
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,8.5e-06,17800000000.0,0.00544,-1.43,5.929,1.927
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,9e-06,17200000000.0,0.00544,-1.42,5.988,1.861
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,8e-06,17400000000.0,0.00598,-2.103,4.885,3.882
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,7e-06,18400000000.0,0.00597,-2.151,4.816,3.86
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,7.5e-06,17900000000.0,0.00597,-2.126,4.849,3.884
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,8.5e-06,17000000000.0,0.00599,-2.083,4.923,3.857
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,9e-06,16500000000.0,0.00599,-2.065,4.963,3.809
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,8e-06,16700000000.0,0.00625,-2.501,4.559,4.597
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,7e-06,17600000000.0,0.00624,-2.561,4.504,4.558
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,7.5e-06,17100000000.0,0.00625,-2.529,4.529,4.593
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,8.5e-06,16300000000.0,0.00626,-2.476,4.591,4.579
2e-13,1e-13,2.6e-10,2.6e-10,5e-11,5e-06,9e-06,16000000000.0,0.00627,-2.453,4.624,4.538
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,8e-06,16000000000.0,0.00571,-2.556,5.235,2.776
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,7e-06,17000000000.0,0.00569,-2.6,5.136,2.776
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,7.5e-06,16400000000.0,0.0057,-2.576,5.185,2.788
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,8.5e-06,15600000000.0,0.00571,-2.537,5.288,2.742
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4e-06,9e-06,15300000000.0,0.00572,-2.519,5.342,2.685
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,8e-06,16900000000.0,0.00515,-1.657,6.511,0.607
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,7e-06,18200000000.0,0.00515,-1.68,6.365,0.649
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,7.5e-06,17500000000.0,0.00515,-1.668,6.438,0.638
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,8.5e-06,16300000000.0,0.00516,-1.647,6.586,0.553
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3e-06,9e-06,15800000000.0,0.00516,-1.638,6.662,0.477
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,8e-06,16500000000.0,0.00543,-2.076,5.778,1.818
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,7e-06,17700000000.0,0.00542,-2.109,5.66,1.836
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,7.5e-06,17000000000.0,0.00543,-2.092,5.718,1.838
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,8.5e-06,16000000000.0,0.00544,-2.062,5.84,1.775
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,9e-06,15600000000.0,0.00544,-2.05,5.905,1.707
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,8e-06,15500000000.0,0.00598,-3.084,4.829,3.542
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,7e-06,16300000000.0,0.00597,-3.142,4.747,3.525
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,7.5e-06,15800000000.0,0.00597,-3.111,4.786,3.546
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,8.5e-06,15100000000.0,0.00599,-3.059,4.874,3.515
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,9e-06,14900000000.0,0.00599,-3.037,4.921,3.465
2e-13,1e-13,2.6e-10,2.6e-10,1e-10,5e-06,8e-06,15000000000.0,0.00625,-3.649,4.525,4.156
