C1,C2,Ld,Lg,Ls,WN1,WN2,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,8.8e-06,1.3e-05,6180000000.0,0.0318,-6.66,4.246,4.85
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,8.8e-06,1.4e-05,6020000000.0,0.0319,-6.74,4.238,4.51
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,8e-06,7100000000.0,0.0315,-5.35,5.206,5.04
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,5e-06,7540000000.0,0.0273,-4.16,7.092,2.44
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,6e-06,7400000000.0,0.0292,-4.63,6.194,3.74
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,7e-06,7310000000.0,0.0305,-5.04,5.596,4.58
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,9e-06,6930000000.0,0.0322,-5.59,4.959,5.21
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,1e-05,6700000000.0,0.0326,-5.78,4.801,5.19
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,1.1e-05,6480000000.0,0.033,-5.92,4.702,5.04
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,1.2e-05,6320000000.0,0.0333,-6.03,4.64,4.8
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,1.3e-05,6060000000.0,0.0335,-6.13,4.605,4.51
1.6e-13,1.6e-13,2.5e-10,7e-10,8e-11,9.4e-06,1.4e-05,5920000000.0,0.0337,-6.2,4.588,4.19
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,8e-06,7550000000.0,0.0186,-10.16,2.16,9.7
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,5e-06,7040000000.0,0.018,-8.8,2.436,9.53
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,6e-06,7220000000.0,0.0183,-9.29,2.283,9.84
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,7e-06,7340000000.0,0.0185,-9.75,2.203,9.86
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,9e-06,7780000000.0,0.0187,-10.53,2.141,9.44
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,1e-05,8030000000.0,0.0188,-10.85,2.136,9.11
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,1.1e-05,8290000000.0,0.0189,-11.13,2.143,8.74
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,1.2e-05,8560000000.0,0.019,-11.36,2.157,8.35
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,1.3e-05,8760000000.0,0.019,-11.56,2.177,7.94
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4.6e-06,1.4e-05,8900000000.0,0.0191,-11.73,2.203,7.52
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,8e-06,9020000000.0,0.0168,-19.51,1.927,10.42
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,5e-06,7930000000.0,0.0164,-18.77,2.074,10.67
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,6e-06,8260000000.0,0.0166,-19.17,1.988,10.79
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,7e-06,8650000000.0,0.0167,-19.45,1.945,10.67
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,9e-06,9480000000.0,0.0169,-19.42,1.924,10.09
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,1e-05,9870000000.0,0.017,-19.24,1.932,9.7
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,1.1e-05,10300000000.0,0.017,-19.04,1.948,9.29
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,1.2e-05,10600000000.0,0.0171,-18.83,1.97,8.85
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,1.3e-05,10800000000.0,0.0171,-18.63,1.997,8.41
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,4e-06,1.4e-05,11000000000.0,0.0171,-18.46,2.028,7.96
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,8e-06,6710000000.0,0.0204,-6.23,2.692,8.59
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,5e-06,6590000000.0,0.0195,-5.46,3.169,8.01
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,6e-06,6630000000.0,0.02,-5.77,2.903,8.53
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,7e-06,6630000000.0,0.0202,-6.02,2.767,8.67
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,9e-06,6790000000.0,0.0206,-6.4,2.652,8.38
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,1e-05,6880000000.0,0.0207,-6.55,2.634,8.09
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,1.1e-05,7050000000.0,0.0208,-6.67,2.63,7.75
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,1.2e-05,7150000000.0,0.0208,-6.76,2.637,7.38
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,1.3e-05,7340000000.0,0.0209,-6.85,2.652,6.99
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.2e-06,1.4e-05,7400000000.0,0.0209,-6.91,2.674,6.59
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,8e-06,6210000000.0,0.0222,-4.51,3.361,7.49
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,5e-06,6340000000.0,0.021,-3.93,4.12,6.46
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,6e-06,6370000000.0,0.0216,-4.18,3.697,7.22
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,7e-06,6270000000.0,0.0219,-4.37,3.48,7.49
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,9e-06,6240000000.0,0.0223,-4.62,3.294,7.33
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,1e-05,6210000000.0,0.0225,-4.71,3.258,7.08
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,1.1e-05,6230000000.0,0.0226,-4.79,3.242,6.76
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,1.2e-05,6350000000.0,0.0227,-4.85,3.24,6.41
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,1.3e-05,6330000000.0,0.0228,-4.89,3.249,6.04
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,5.8e-06,1.4e-05,6420000000.0,0.0228,-4.93,3.266,5.65
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,8e-06,6020000000.0,0.0238,-3.58,4.078,6.48
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,5e-06,6250000000.0,0.0223,-3.07,5.188,4.96
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,6e-06,6200000000.0,0.0231,-3.3,4.578,5.96
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,7e-06,6150000000.0,0.0235,-3.46,4.255,6.39
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,9e-06,5890000000.0,0.0241,-3.67,3.977,6.38
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,1e-05,5830000000.0,0.0243,-3.74,3.919,6.17
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,1.1e-05,5800000000.0,0.0244,-3.8,3.887,5.88
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,1.2e-05,5740000000.0,0.0245,-3.84,3.875,5.55
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,1.3e-05,5760000000.0,0.0246,-3.87,3.876,5.19
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,6.4e-06,1.4e-05,5730000000.0,0.0247,-3.9,3.887,4.81
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,8e-06,5910000000.0,0.0255,-3.01,4.803,5.56
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,5e-06,6320000000.0,0.0235,-2.53,6.302,3.54
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,6e-06,6220000000.0,0.0245,-2.75,5.495,4.77
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,7e-06,6060000000.0,0.0251,-2.9,5.052,5.36
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,9e-06,5820000000.0,0.0258,-3.09,4.659,5.53
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,1e-05,5640000000.0,0.026,-3.15,4.573,5.36
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,1.1e-05,5500000000.0,0.0262,-3.2,4.524,5.11
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,1.2e-05,5460000000.0,0.0263,-3.23,4.498,4.8
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,1.3e-05,5360000000.0,0.0264,-3.26,4.489,4.45
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7e-06,1.4e-05,5300000000.0,0.0265,-3.28,4.493,4.09
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,8e-06,5950000000.0,0.0271,-2.63,5.519,4.71
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,5e-06,6320000000.0,0.0246,-2.17,7.412,2.22
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,6e-06,6260000000.0,0.0258,-2.37,6.427,3.63
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,7e-06,6150000000.0,0.0266,-2.52,5.854,4.38
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,9e-06,5720000000.0,0.0274,-2.71,5.323,4.76
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,1e-05,5540000000.0,0.0277,-2.76,5.205,4.64
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,1.1e-05,5450000000.0,0.0279,-2.8,5.134,4.42
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,1.2e-05,5250000000.0,0.0281,-2.84,5.093,4.14
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,1.3e-05,5130000000.0,0.0282,-2.86,5.073,3.81
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,7.6e-06,1.4e-05,5100000000.0,0.0283,-2.88,5.067,3.46
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,8e-06,5980000000.0,0.0286,-2.35,6.223,3.9
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,5e-06,6530000000.0,0.0256,-1.92,8.484,1.0
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,6e-06,6400000000.0,0.027,-2.1,7.349,2.54
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,7e-06,6190000000.0,0.028,-2.24,6.645,3.46
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,9e-06,5770000000.0,0.0291,-2.43,5.967,4.04
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,1e-05,5600000000.0,0.0294,-2.49,5.81,3.98
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,1.1e-05,5350000000.0,0.0296,-2.53,5.714,3.8
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,1.2e-05,5170000000.0,0.0298,-2.56,5.655,3.55
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,1.3e-05,5070000000.0,0.03,-2.58,5.622,3.25
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.2e-06,1.4e-05,4900000000.0,0.0301,-2.6,5.607,2.91
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,8e-06,6130000000.0,0.0301,-2.14,6.91,3.13
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,6e-06,6480000000.0,0.0282,-1.9,8.246,1.51
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,7e-06,6320000000.0,0.0293,-2.03,7.426,2.56
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,9e-06,5890000000.0,0.0306,-2.22,6.59,3.36
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,1e-05,5610000000.0,0.031,-2.28,6.39,3.37
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,1.1e-05,5360000000.0,0.0313,-2.32,6.264,3.24
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,1.2e-05,5200000000.0,0.0316,-2.35,6.185,3.02
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,1.3e-05,5000000000.0,0.0318,-2.38,6.137,2.74
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,8.8e-06,1.4e-05,4790000000.0,0.0319,-2.39,6.111,2.42
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,8e-06,6230000000.0,0.0315,-1.98,7.583,2.38
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,6e-06,6710000000.0,0.0292,-1.74,9.105,0.55
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,7e-06,6520000000.0,0.0305,-1.87,8.188,1.69
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,9e-06,5950000000.0,0.0322,-2.06,7.196,2.7
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,1e-05,5680000000.0,0.0326,-2.12,6.947,2.79
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,1.1e-05,5460000000.0,0.033,-2.16,6.788,2.71
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,1.2e-05,5230000000.0,0.0333,-2.2,6.686,2.52
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,1.3e-05,4970000000.0,0.0335,-2.22,6.621,2.27
1.6e-13,1.6e-13,2.5e-10,9e-10,5e-11,9.4e-06,1.4e-05,4800000000.0,0.0337,-2.24,6.583,1.97
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,8e-06,7690000000.0,0.0186,-10.04,2.245,9.2
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,5e-06,7260000000.0,0.018,-8.84,2.519,9.11
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,6e-06,7380000000.0,0.0183,-9.26,2.365,9.39
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,7e-06,7490000000.0,0.0185,-9.67,2.286,9.38
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,9e-06,7820000000.0,0.0187,-10.36,2.228,8.93
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,1e-05,8050000000.0,0.0188,-10.65,2.226,8.59
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,1.1e-05,8220000000.0,0.0189,-10.89,2.235,8.21
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,1.2e-05,8380000000.0,0.019,-11.1,2.253,7.81
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,1.3e-05,8550000000.0,0.019,-11.28,2.277,7.39
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4.6e-06,1.4e-05,8600000000.0,0.0191,-11.44,2.307,6.97
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,8e-06,9090000000.0,0.0168,-15.55,1.993,9.84
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,5e-06,8130000000.0,0.0164,-15.56,2.136,10.15
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,6e-06,8440000000.0,0.0166,-15.53,2.05,10.24
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,7e-06,8740000000.0,0.0167,-15.55,2.009,10.1
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,9e-06,9420000000.0,0.0169,-15.51,1.993,9.5
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,1e-05,9750000000.0,0.017,-15.46,2.004,9.1
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,1.1e-05,10100000000.0,0.017,-15.4,2.024,8.68
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,1.2e-05,10300000000.0,0.0171,-15.34,2.05,8.24
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,1.3e-05,10500000000.0,0.0171,-15.29,2.081,7.79
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,4e-06,1.4e-05,10500000000.0,0.0171,-15.23,2.117,7.34
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,8e-06,6870000000.0,0.0204,-6.49,2.781,8.21
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,5e-06,6810000000.0,0.0195,-5.7,3.253,7.71
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,6e-06,6820000000.0,0.02,-6.02,2.989,8.2
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,7e-06,6820000000.0,0.0202,-6.27,2.854,8.31
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,9e-06,6890000000.0,0.0206,-6.67,2.742,7.99
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,1e-05,6970000000.0,0.0207,-6.82,2.726,7.69
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,1.1e-05,7040000000.0,0.0208,-6.95,2.724,7.35
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,1.2e-05,7140000000.0,0.0208,-7.06,2.734,6.97
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,1.3e-05,7210000000.0,0.0209,-7.15,2.752,6.57
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.2e-06,1.4e-05,7260000000.0,0.0209,-7.22,2.777,6.16
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,8e-06,6390000000.0,0.0222,-4.8,3.441,7.21
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,5e-06,6560000000.0,0.021,-4.16,4.186,6.27
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,6e-06,6590000000.0,0.0216,-4.44,3.771,6.98
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,7e-06,6460000000.0,0.0219,-4.64,3.558,7.23
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,9e-06,6420000000.0,0.0223,-4.92,3.376,7.04
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,1e-05,6310000000.0,0.0225,-5.03,3.342,6.78
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,1.1e-05,6330000000.0,0.0226,-5.11,3.328,6.46
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,1.2e-05,6360000000.0,0.0227,-5.18,3.328,6.1
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,1.3e-05,6330000000.0,0.0228,-5.23,3.339,5.72
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,5.8e-06,1.4e-05,6400000000.0,0.0228,-5.28,3.358,5.33
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,8e-06,6200000000.0,0.0238,-3.85,4.143,6.28
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,5e-06,6470000000.0,0.0223,-3.28,5.222,4.85
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,6e-06,6420000000.0,0.0231,-3.53,4.63,5.81
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,7e-06,6360000000.0,0.0235,-3.72,4.316,6.21
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,9e-06,6050000000.0,0.0241,-3.96,4.044,6.17
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,1e-05,6000000000.0,0.0243,-4.04,3.988,5.95
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,1.1e-05,5910000000.0,0.0244,-4.1,3.959,5.65
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,1.2e-05,5830000000.0,0.0245,-4.15,3.948,5.32
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,1.3e-05,5850000000.0,0.0246,-4.19,3.951,4.95
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,6.4e-06,1.4e-05,5750000000.0,0.0247,-4.23,3.964,4.57
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,8e-06,6110000000.0,0.0255,-3.26,4.848,5.43
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,5e-06,6530000000.0,0.0235,-2.71,6.292,3.51
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,6e-06,6440000000.0,0.0245,-2.96,5.517,4.68
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,7e-06,6260000000.0,0.0251,-3.13,5.089,5.24
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,9e-06,6010000000.0,0.0258,-3.35,4.708,5.38
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,1e-05,5790000000.0,0.026,-3.42,4.626,5.2
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,1.1e-05,5650000000.0,0.0262,-3.48,4.579,4.94
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,1.2e-05,5600000000.0,0.0263,-3.52,4.555,4.63
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,1.3e-05,5460000000.0,0.0264,-3.55,4.548,4.28
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7e-06,1.4e-05,5380000000.0,0.0265,-3.58,4.553,3.91
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,8e-06,6150000000.0,0.0271,-2.85,5.54,4.63
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,5e-06,6540000000.0,0.0246,-2.33,7.348,2.25
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,6e-06,6470000000.0,0.0258,-2.55,6.409,3.6
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,7e-06,6360000000.0,0.0266,-2.73,5.861,4.32
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,9e-06,5900000000.0,0.0274,-2.94,5.352,4.66
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,1e-05,5710000000.0,0.0277,-3.01,5.238,4.53
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,1.1e-05,5600000000.0,0.0279,-3.06,5.17,4.3
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,1.2e-05,5390000000.0,0.0281,-3.1,5.132,4.01
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,1.3e-05,5250000000.0,0.0282,-3.13,5.114,3.68
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,7.6e-06,1.4e-05,5210000000.0,0.0283,-3.15,5.11,3.33
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,8e-06,6170000000.0,0.0286,-2.56,6.216,3.86
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,5e-06,6740000000.0,0.0256,-2.06,8.359,1.1
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,6e-06,6630000000.0,0.027,-2.26,7.286,2.57
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,7e-06,6410000000.0,0.028,-2.43,6.618,3.44
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,9e-06,5950000000.0,0.0291,-2.65,5.972,3.98
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,1e-05,5780000000.0,0.0294,-2.72,5.823,3.91
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,1.1e-05,5520000000.0,0.0296,-2.76,5.731,3.73
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,1.2e-05,5310000000.0,0.0298,-2.8,5.675,3.46
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,1.3e-05,5200000000.0,0.03,-2.83,5.645,3.16
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.2e-06,1.4e-05,5010000000.0,0.0301,-2.85,5.632,2.82
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,8e-06,6310000000.0,0.0301,-2.33,6.872,3.13
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,5e-06,6860000000.0,0.0265,-1.86,9.307,0.04
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,6e-06,6700000000.0,0.0282,-2.05,8.131,1.6
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,7e-06,6510000000.0,0.0293,-2.21,7.359,2.59
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,9e-06,6090000000.0,0.0306,-2.43,6.569,3.34
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,1e-05,5780000000.0,0.031,-2.49,6.379,3.34
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,1.1e-05,5520000000.0,0.0313,-2.54,6.26,3.19
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,1.2e-05,5340000000.0,0.0316,-2.58,6.186,2.96
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,1.3e-05,5140000000.0,0.0318,-2.61,6.141,2.68
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,8.8e-06,1.4e-05,4910000000.0,0.0319,-2.63,6.118,2.36
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,9.4e-06,8e-06,6450000000.0,0.0315,-2.15,7.509,2.42
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,9.4e-06,6e-06,6910000000.0,0.0292,-1.88,8.933,0.69
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,9.4e-06,7e-06,6710000000.0,0.0305,-2.03,8.076,1.77
1.6e-13,1.6e-13,2.5e-10,9e-10,6e-11,9.4e-06,9e-06,6130000000.0,0.0322,-2.25,7.146,2.72
